"","year","state","sex","emailIntUse","intMobile","age","educationLevel","employed","income","intAtHome","marital","race","party","demoOrRep","useTwitter","useInstagram","usePinterest","useLinkedin","useFacebook","freqTwitter","freqInstagram","freqFacebook","useSocialMedia","zipcode","freqPinterest","freqLinkedin","intfreq","useSnapchat","useYoutube","useWhatsap","freqSnapchat","freqYoutube","internetOpinionSociety","answers","internetOpinionYou","ageGroups"
"7383",2018,13,"female","yes","yes",63,"high school graduate","retired","(10000, 20000]","no","divorced","black","republican",NA,"no","no","yes","no","yes",NA,NA,"less often","yes",NA,NA,NA,"less often","no","yes","no",NA,"less often","good thing","to get information","good thing","55-64"
"7384",2018,13,"female","yes","yes",66,"high school graduate","retired","(50000, 75000]","yes","living with a partner","white","republican",NA,"no","no","yes","no","yes",NA,NA,"a few times a week","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"a few times a week","good thing","JUST MORE PEOPLE INTERATING AND MORE INFORMATION AND ITS HANDY","good thing","65-74"
"7385",2018,13,"female","yes","yes",66,"associate","retired","(20000, 30000]","yes","never been married","white","independent","dont know","no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,"less often","no","no","no",NA,NA,"bad thing","no communication (person to person)","bad thing","65-74"
"7386",2018,13,"female","yes","yes",66,"bachelors degree","fulltime","(40000, 50000]","yes","widowed","black","independent","democrat","no","yes","yes","no","yes",NA,"every few weeks","a few times a week","yes",NA,NA,NA,"almost constantly","no","yes","no",NA,"several times a day","good thing","in touch in the world","good thing","65-74"
"7387",2018,13,"female","yes","yes",67,"associate","retired","(75000, 100000]","yes","married","white","independent","republican","no","no","yes","yes","yes",NA,NA,"about once a day","yes",NA,NA,NA,"several times a day","yes","no","no","a few times a week",NA,"good thing","gives info quickly and keeps us in touch with eachother","good thing","65-74"
"7388",2018,13,"female","yes","yes",67,"refused","retired","refused","yes","divorced","white","no preference","republican","no","yes","yes","no","yes",NA,"a few times a week","about once a day","yes",NA,NA,NA,"about once a day","no","no","no",NA,NA,"good thing","find out things you don't normally know","good thing","65-74"
"7389",2018,13,"female","yes","yes",68,"high school graduate","retired","(40000, 50000]","yes","married","white","independent","dont know","no","no","yes","no","no",NA,NA,NA,"no",NA,NA,NA,"about once a day","no","yes","no",NA,"every few weeks","some of both",NA,"some of both","65-74"
"7390",2018,13,"female","yes","yes",68,"bachelors degree","retired","refused","yes","divorced","black","refused","democrat","no","no","no","no","yes",NA,NA,"several times a day","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"several times a day","good thing","get news a lot quicker. being able to communicate with others","good thing","65-74"
"7391",2018,13,"female","yes","yes",70,"bachelors degree","retired","(50000, 75000]","yes","married","white","republican",NA,"no","no","yes","no","yes",NA,NA,"several times a day","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"a few times a week","good thing","INFORMATION AT YOUR FINGERTIP, STOP HUSBAND AND HERSELF FROM ARGUING","good thing","65-74"
"7392",2018,13,"female","yes","no",65,"high school graduate","retired","(20000, 30000]","yes","married","white","independent","dont know","no","no","no","no","yes",NA,NA,"a few times a week","yes",NA,NA,NA,"several times a week","no","no","no",NA,NA,"some of both",NA,"good thing","65-74"
"7393",2018,13,"female","yes","no",68,"high school graduate","retired","(20000, 30000]","yes","widowed","white","independent","dont know","no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,"almost constantly","no","yes","no",NA,"several times a day","good thing","medical information, more intelligent because of it","good thing","65-74"
"7394",2018,13,"female","yes","no",68,"some college","retired","(20000, 30000]","yes","divorced","white","independent","republican","no","no","no","no","yes",NA,NA,"about once a day","yes",NA,NA,NA,"about once a day","yes","no","no","less often",NA,"good thing","KEEP CONTACT WITH DIFFERENT PEOPLE","good thing","65-74"
"7395",2018,13,"female","yes","no",99,"some post grad","retired","refused","yes","married","white","democrat",NA,"no","no","yes","no","yes",NA,NA,"less often","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"several times a day","some of both",NA,"good thing","refused"
"7396",2018,13,"female","no","yes",67,"high school graduate","retired","dont know","yes","married","black","independent","dont know","no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,"about once a day","no","yes","no",NA,"a few times a week","good thing","easy find things without leaving house","good thing","65-74"
"7397",2018,13,"female","no","yes",73,"some college","retired","(10000, 20000]","yes","divorced","black","democrat",NA,"yes","yes","no","no","yes","a few times a week","a few times a week","several times a day","yes",NA,NA,NA,"almost constantly","no","yes","no",NA,"a few times a week","good thing","speed up in pick up whatever you need to pick instantly","good thing","65-74"
"7398",2018,13,"female","no","no",58,"high school incomplete","disabled","dont know",NA,"divorced","white","republican",NA,"no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,NA,"no","no","no",NA,NA,"good thing","Keep in touch with people in different states",NA,"55-64"
"7399",2018,13,"female","no","no",68,"bachelors degree","retired","(75000, 100000]",NA,"widowed","refused","independent","dont know","no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,NA,"no","no","no",NA,NA,"dont know",NA,NA,"65-74"
"7400",2018,13,"female","no","no",79,"associate","retired","(0, 10000]",NA,"widowed","black","republican",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,"good thing","get things right away",NA,"75+"
"7401",2018,15,"male","yes","yes",21,"high school graduate","fulltime","(50000, 75000]","no","never been married","white","republican",NA,"no","yes","no","no","yes",NA,"dont know","dont know","yes",NA,NA,NA,"about once a day","no","yes","yes",NA,"every few weeks","good thing","google","good thing","18-24"
"7402",2018,15,"male","yes","yes",34,"some college","fulltime","(75000, 100000]","yes","married","white","independent","democrat","no","no","no","no","yes",NA,NA,"several times a day","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"several times a day","good thing","creates connectiveness and faster communication","good thing","25-34"
"7403",2018,15,"male","yes","yes",53,"some post grad","selfemployed","150000+","yes","married","white","democrat",NA,"yes","yes","yes","yes","yes","a few times a week","a few times a week","about once a day","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"a few times a week","good thing","Its good because instant communication","good thing","45-54"
"7404",2018,15,"male","yes","yes",78,"some college","retired","(50000, 75000]","yes","married","white","democrat",NA,"no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,"several times a day","no","no","no",NA,NA,"good thing","information","good thing","75+"
"7405",2018,15,"female","yes","yes",23,"high school graduate","fulltime","(75000, 100000]","yes","married","white","independent","democrat","no","yes","no","yes","yes",NA,"several times a day","several times a day","yes",NA,NA,NA,"almost constantly","yes","yes","no","a few times a week","a few times a week","good thing","easier to look up things","good thing","18-24"
"7406",2018,15,"female","yes","yes",65,"bachelors degree","parttime","150000+","yes","married","white","democrat",NA,"yes","yes","no","yes","yes","less often","a few times a week","about once a day","yes",NA,NA,NA,"several times a day","no","yes","yes",NA,"a few times a week","good thing","information","good thing","65-74"
"7407",2018,15,"female","yes","yes",66,"some post grad","retired","150000+","yes","married","white","republican",NA,"no","yes","yes","no","yes",NA,"a few times a week","about once a day","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"a few times a week","good thing","Given more availabilty for education veribility","good thing","65-74"
"7408",2018,15,"female","yes","yes",79,"high school graduate","retired","(50000, 75000]","yes","married","white","republican",NA,"no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,"about once a day","no","no","no",NA,NA,"bad thing","too much imfo to soon","bad thing","75+"
"7409",2018,15,"female","no","no",74,"high school graduate","not employed","dont know",NA,"widowed","asian","democrat",NA,"no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,NA,"no","no","no",NA,NA,"good thing","information",NA,"65-74"
"7410",2018,16,"male","yes","yes",18,"high school graduate","not employed","dont know","yes","never been married","white","no preference","dont know","no","no","no","no","yes",NA,NA,"about once a day","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"several times a day","good thing","it helps to connect if used correcly","good thing","18-24"
"7411",2018,16,"male","yes","yes",35,"postgraduate degree","fulltime","(100000, 150000]","yes","married","white","independent","republican","no","no","yes","no","no",NA,NA,NA,"no",NA,NA,NA,"several times a day","no","yes","no",NA,"a few times a week","some of both",NA,"good thing","35-44"
"7412",2018,16,"male","yes","yes",51,"high school graduate","fulltime","(30000, 40000]","yes","married","hispanic","democrat",NA,"no","no","no","dont know","no",NA,NA,NA,"no",NA,NA,NA,"dont know","no","no","no",NA,NA,"good thing","internet is used for jobs","bad thing","45-54"
"7413",2018,16,"male","yes","yes",52,"bachelors degree","fulltime","(100000, 150000]","yes","married","white","democrat",NA,"yes","yes","no","yes","yes","several times a day","every few weeks","several times a day","yes",NA,NA,NA,"several times a day","yes","yes","no","every few weeks","every few weeks","good thing","provided information to everybody","good thing","45-54"
"7414",2018,16,"male","yes","yes",55,"high school graduate","fulltime","(100000, 150000]","yes","married","white","republican",NA,"no","no","no","no","yes",NA,NA,"less often","yes",NA,NA,NA,"almost constantly","yes","yes","no","a few times a week","a few times a week","some of both",NA,"good thing","55-64"
"7415",2018,16,"male","yes","no",70,"some post grad","retired","refused","yes","never been married","white","republican",NA,"no","no","no","no","no",NA,NA,NA,"yes",NA,NA,NA,"several times a day","no","no","no",NA,NA,"good thing","many opinions on what on in media events just happend","good thing","65-74"
"7416",2018,16,"male","yes","no",72,"bachelors degree","retired","(20000, 30000]","yes","widowed","white","independent","democrat","no","no","no","yes","yes",NA,NA,"several times a day","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"several times a day","good thing","Gives people the opportunity to exchange information across long distances.","good thing","65-74"
"7417",2018,16,"male","no","yes",36,"high school graduate","disabled","(0, 10000]","no","never been married","white","independent","republican","no","no","no","no","no",NA,NA,NA,"no",NA,NA,NA,"almost constantly","no","no","no",NA,NA,"good thing","internet","good thing","35-44"
"7418",2018,16,"female","yes","yes",58,"bachelors degree","fulltime","(30000, 40000]","yes","widowed","white","republican",NA,"no","no","no","yes","yes",NA,NA,"a few times a week","yes",NA,NA,NA,"several times a day","no","yes","no",NA,"every few weeks","bad thing","Increased availibily to pornography and dangers to childeren","good thing","55-64"
"7419",2018,16,"female","yes","yes",60,"bachelors degree","not employed","(100000, 150000]","yes","married","white","republican",NA,"no","no","no","no","yes",NA,NA,"a few times a week","yes",NA,NA,NA,"about once a day","no","yes","no",NA,"a few times a week","some of both",NA,"good thing","55-64"
"7420",2018,17,"male","yes","yes",18,"high school incomplete","not employed","dont know","yes","never been married","white","republican",NA,"no","yes","no","no","yes",NA,"several times a day","a few times a week","yes",NA,NA,NA,"about once a day","yes","yes","no","several times a day","several times a day","bad thing","keeps people on thier phone all day","good thing","18-24"
"7421",2018,17,"male","yes","yes",19,"some college","student","(75000, 100000]","no","never been married","white","independent","republican","yes","no","no","yes","no","about once a day",NA,NA,"yes",NA,NA,NA,"several times a day","yes","yes","no","several times a day","about once a day","good thing","CONNECTS PEOPLE, INFORMATION MORE READILY AVAILABLE","good thing","18-24"
